Depth,11.8
DepthOffset,-0.001
Windspeed,6.7
WindAngle,303
SpeedThroughWater,0.8
SoG,1273.9
Log,3971.30
Latitude,43.9437251
Longitude,15.4284649
Heading,16
Windspeed,6.7
WindAngle,303
CoG,335
SoG,0.8
Heading,17
Windspeed,6.7
WindAngle,303
Heading,17
Windspeed,6.7
WindAngle,303
CoG,337
SoG,0.8
Latitude,43.9437257
Longitude,15.4284652
Heading,17
Windspeed,6.6
WindAngle,300
Heading,18
Windspeed,6.6
WindAngle,300
CoG,338
SoG,0.8
Latitude,43.9437267
Longitude,15.4284649
Heading,18
Windspeed,6.6
WindAngle,300
Latitude,43.9437278
Longitude,15.4284649
Heading,19
Windspeed,6.6
WindAngle,300
CoG,340
SoG,0.8
Latitude,43.9437278
Longitude,15.4284649
Heading,19
Windspeed,6.6
WindAngle,300
Heading,19
Windspeed,6.6
WindAngle,300
CoG,341
SoG,0.8
Heading,20
Depth,11.8
DepthOffset,-0.001
Windspeed,6.6
WindAngle,300
Heading,20
Windspeed,6.6
WindAngle,300
CoG,342
SoG,0.8
Latitude,43.9437297
Longitude,15.4284651
Heading,21
Windspeed,6.6
WindAngle,300
Latitude,43.9437306
Longitude,15.4284656
Heading,21
Windspeed,6.6
WindAngle,300
CoG,344
SoG,0.8
Heading,21
Windspeed,6.9
WindAngle,297
Latitude,43.9437314
Longitude,15.4284663
Heading,22
Windspeed,6.9
WindAngle,297
CoG,345
SoG,0.8
Heading,22
Windspeed,6.9
WindAngle,297
Heading,22
Windspeed,6.9
WindAngle,297
CoG,347
SoG,0.8
Heading,23
Windspeed,6.9
WindAngle,297
Latitude,43.9437339
Longitude,15.4284672
Heading,23
Windspeed,6.9
WindAngle,297
CoG,348
SoG,0.8
Heading,23
Depth,12.1
DepthOffset,-0.001
Windspeed,6.9
WindAngle,297
SpeedThroughWater,1.1
SoG,1273.9
Log,3971.30
Heading,24
Windspeed,6.9
WindAngle,297
CoG,349
SoG,0.9
Heading,24
Windspeed,6.9
WindAngle,297
Heading,24
Windspeed,6.9
WindAngle,297
CoG,350
SoG,0.9
Heading,25
Windspeed,7.0
WindAngle,294
Heading,25
Windspeed,7.0
WindAngle,294
CoG,351
SoG,0.9
Latitude,43.9437378
Longitude,15.4284676
Heading,25
Windspeed,7.0
WindAngle,294
Heading,25
Windspeed,7.0
WindAngle,294
CoG,352
SoG,0.9
Latitude,43.9437388
Longitude,15.4284685
Heading,26
Windspeed,7.0
WindAngle,294
Heading,26
Windspeed,7.0
WindAngle,294
CoG,354
SoG,0.9
Heading,26
Depth,12.1
DepthOffset,-0.001
Windspeed,7.0
WindAngle,294
SpeedThroughWater,1.1
SoG,1273.9
Log,3971.30
Heading,27
Windspeed,7.0
WindAngle,294
CoG,356
SoG,0.9
Latitude,43.9437410
Longitude,15.4284698
Heading,27
Windspeed,7.0
WindAngle,294
Heading,27
Windspeed,7.0
WindAngle,294
CoG,357
SoG,0.9
Heading,27
Windspeed,7.2
WindAngle,291
Heading,28
Windspeed,7.2
WindAngle,291
CoG,0
SoG,1.0
Latitude,43.9437433
Longitude,15.4284713
Heading,28
Windspeed,7.2
WindAngle,291
Latitude,43.9437443
Longitude,15.4284723
Heading,28
Windspeed,7.2
WindAngle,291
CoG,3
SoG,1.0
Latitude,43.9437443
Longitude,15.4284723
Heading,28
Windspeed,7.2
WindAngle,291
Heading,28
Windspeed,7.2
WindAngle,291
CoG,5
SoG,1.0
Latitude,43.9437453
Longitude,15.4284730
Heading,29
Depth,11.9
DepthOffset,-0.001
Windspeed,7.2
WindAngle,291
SpeedThroughWater,1.5
SoG,1273.9
Log,3971.30
Heading,29
Windspeed,7.2
WindAngle,291
CoG,9
SoG,1.0
Latitude,43.9437464
Longitude,15.4284742
Heading,29
Windspeed,7.2
WindAngle,291
Heading,29
Windspeed,7.2
WindAngle,291
CoG,11
SoG,1.0
Latitude,43.9437486
Longitude,15.4284751
Heading,29
Windspeed,7.2
WindAngle,289
Heading,29
Latitude,43.9437486
Longitude,15.4284751
Windspeed,7.2
WindAngle,289
CoG,14
SoG,1.1
Heading,30
Windspeed,7.2
WindAngle,289
Heading,30
Windspeed,7.2
WindAngle,289
CoG,16
SoG,1.1
Latitude,43.9437507
Longitude,15.4284773
Heading,30
Windspeed,7.2
WindAngle,289
Latitude,43.9437507
Longitude,15.4284773
Heading,30
Windspeed,7.2
WindAngle,289
CoG,18
SoG,1.1
Heading,30
Depth,12.0
DepthOffset,-0.001
Windspeed,7.2
WindAngle,289
SpeedThroughWater,1.5
SoG,1273.9
Log,3971.30
Heading,31
Windspeed,7.2
WindAngle,289
CoG,23
SoG,1.1
Heading,31
Windspeed,7.2
WindAngle,289
Heading,31
Windspeed,7.2
WindAngle,289
CoG,24
SoG,1.2
Heading,31
Windspeed,7.2
WindAngle,287
Heading,31
Latitude,43.9437540
Longitude,15.4284799
Windspeed,7.2
WindAngle,287
CoG,26
SoG,1.2
Heading,31
Windspeed,7.2
WindAngle,287
Latitude,43.9437550
Longitude,15.4284812
Heading,31
Windspeed,7.2
WindAngle,287
CoG,27
SoG,1.2
Latitude,43.9437559
Longitude,15.4284827
Heading,31
Windspeed,7.2
WindAngle,287
Latitude,43.9437559
Longitude,15.4284827
Heading,32
Windspeed,7.2
WindAngle,287
CoG,29
SoG,1.2
Heading,32
Depth,11.9
DepthOffset,-0.001
Windspeed,7.2
WindAngle,287
SpeedThroughWater,1.5
SoG,1273.9
Log,3971.30
Heading,32
Windspeed,7.2
WindAngle,287
CoG,31
SoG,1.2
Latitude,43.9437576
Longitude,15.4284854
Heading,32
Windspeed,7.2
WindAngle,287
Latitude,43.9437576
Longitude,15.4284854
Heading,32
Windspeed,7.2
WindAngle,287
CoG,33
SoG,1.2
Heading,32
Windspeed,7.3
WindAngle,286
Heading,32
Windspeed,7.3
WindAngle,286
CoG,33
SoG,1.2
Heading,32
Windspeed,7.3
WindAngle,286
Heading,32
Windspeed,7.3
WindAngle,286
Heading,32
CoG,36
SoG,1.3
Windspeed,7.3
WindAngle,286
Heading,32
Windspeed,7.3
WindAngle,286
Heading,33
CoG,37
SoG,1.3
Depth,12.1
DepthOffset,-0.001
Windspeed,7.3
WindAngle,286
SpeedThroughWater,1.5
SoG,1273.9
Log,3971.30
Heading,33
Windspeed,7.3
WindAngle,286
Heading,33
CoG,37
SoG,1.3
Windspeed,7.3
WindAngle,286
Heading,33
Windspeed,7.3
WindAngle,286
Heading,33
CoG,39
SoG,1.3
Latitude,43.9437630
Longitude,15.4284931
Windspeed,7.2
WindAngle,285
Heading,33
Latitude,43.9437630
Longitude,15.4284931
Windspeed,7.2
WindAngle,285
Heading,33
CoG,39
SoG,1.3
Latitude,43.9437643
Longitude,15.4284946
Windspeed,7.2
WindAngle,285
Heading,33
Latitude,43.9437643
Longitude,15.4284946
Windspeed,7.2
WindAngle,285
Heading,33
CoG,40
SoG,1.4
Latitude,43.9437652
Longitude,15.4284961
Windspeed,7.2
WindAngle,285
Heading,33
Latitude,43.9437652
Longitude,15.4284961
Windspeed,7.2
WindAngle,285
Heading,33
CoG,41
SoG,1.4
Depth,12.3
DepthOffset,-0.001
Windspeed,7.2
WindAngle,285
SpeedThroughWater,1.5
SoG,1273.9
Log,3971.30
Heading,33
Latitude,43.9437659
Longitude,15.4284975
Windspeed,7.2
WindAngle,285
Heading,33
CoG,42
SoG,1.4
Latitude,43.9437668
Longitude,15.4284991
Windspeed,7.2
WindAngle,285
Heading,33
Windspeed,7.2
WindAngle,285
Heading,33
CoG,43
SoG,1.4
Windspeed,7.2
WindAngle,284
Heading,33
Latitude,43.9437676
Longitude,15.4285008
Heading,33
CoG,44
SoG,1.4
Windspeed,7.2
WindAngle,284
Heading,33
Windspeed,7.2
WindAngle,284
Heading,33
CoG,45
SoG,1.4
Windspeed,7.2
WindAngle,284
Heading,33
Windspeed,7.2
WindAngle,284
Heading,33
CoG,46
SoG,1.5
Depth,11.9
DepthOffset,-0.001
Windspeed,7.2
WindAngle,284
SpeedThroughWater,1.5
SoG,1273.9
Log,3971.30
Heading,33
Windspeed,7.2
WindAngle,284
Heading,33
CoG,46
SoG,1.5
Heading,33
Heading,33
CoG,47
SoG,1.5
Latitude,43.9437717
Longitude,15.4285087
Windspeed,7.2
WindAngle,287
Heading,33
Latitude,43.9437717
Longitude,15.4285087
Heading,33
CoG,47
SoG,1.5
Latitude,43.9437726
Longitude,15.4285104
Windspeed,7.2
WindAngle,287
Heading,33
Windspeed,7.2
WindAngle,287
Heading,33
CoG,47
SoG,1.5
Windspeed,7.2
WindAngle,287
Heading,33
Windspeed,7.2
WindAngle,287
Heading,33
CoG,48
SoG,1.5
Latitude,43.9437745
Longitude,15.4285137
Depth,11.9
DepthOffset,-0.001
Windspeed,7.2
WindAngle,287
SpeedThroughWater,1.5
SoG,1273.9
Log,3971.30
Heading,33
Windspeed,7.2
WindAngle,287
Heading,33
CoG,48
SoG,1.5
Windspeed,7.2
WindAngle,287
Heading,33
Latitude,43.9437754
Longitude,15.4285154
Windspeed,7.2
WindAngle,287
Heading,33
CoG,48
SoG,1.5
Heading,33
Windspeed,7.3
WindAngle,288
Latitude,43.9437764
Longitude,15.4285172
Heading,32
Windspeed,7.3
WindAngle,288
CoG,49
SoG,1.5
Latitude,43.9437771
Longitude,15.4285191
Heading,32
Windspeed,7.3
WindAngle,288
Latitude,43.9437771
Longitude,15.4285191
Heading,32
Windspeed,7.3
WindAngle,288
CoG,49
SoG,1.5
Heading,32
Windspeed,7.3
WindAngle,288
Latitude,43.9437781
Longitude,15.4285212
Heading,32
Depth,11.9
DepthOffset,-0.001
Windspeed,7.3
WindAngle,288
SpeedThroughWater,1.5
SoG,1273.9
CoG,49
SoG,1.5
Log,3971.30
Heading,32
Windspeed,7.3
WindAngle,288
Heading,32
Windspeed,7.3
WindAngle,288
CoG,49
SoG,1.6
Heading,32
Windspeed,7.3
WindAngle,288
Latitude,43.9437803
Longitude,15.4285248
Heading,32
Windspeed,7.5
WindAngle,285
CoG,49
SoG,1.6
Latitude,43.9437811
Longitude,15.4285267
Heading,32
Windspeed,7.5
WindAngle,285
Heading,32
Windspeed,7.5
WindAngle,285
CoG,50
SoG,1.6
Heading,32
Windspeed,7.5
WindAngle,285
Latitude,43.9437817
Longitude,15.4285286
Heading,32
Windspeed,7.5
WindAngle,285
CoG,50
SoG,1.6
Heading,31
Windspeed,7.5
WindAngle,285
Heading,31
Depth,11.9
DepthOffset,-0.001
Windspeed,7.5
WindAngle,285
SpeedThroughWater,1.5
SoG,1273.9
Log,3971.30
Heading,31
Windspeed,7.5
WindAngle,285
Heading,31
Windspeed,7.5
WindAngle,285
CoG,51
SoG,1.6
Latitude,43.9437840
Longitude,15.4285344
Heading,31
Windspeed,7.5
WindAngle,285
Latitude,43.9437840
Longitude,15.4285344
Heading,31
Windspeed,7.4
WindAngle,287
CoG,52
SoG,1.6
Latitude,43.9437849
Longitude,15.4285365
Heading,31
Windspeed,7.4
WindAngle,287
Heading,30
Windspeed,7.4
WindAngle,287
CoG,52
SoG,1.6
Heading,30
Windspeed,7.4
WindAngle,287
Latitude,43.9437859
Longitude,15.4285386
Heading,30
Windspeed,7.4
WindAngle,287
CoG,53
SoG,1.6
Heading,30
Windspeed,7.4
WindAngle,287
Heading,30
Depth,12.0
DepthOffset,-0.001
Windspeed,7.4
WindAngle,287
SpeedThroughWater,1.6
SoG,1273.9
Log,3971.30
CoG,53
SoG,1.6
Latitude,43.9437877
Longitude,15.4285428
Heading,30
Windspeed,7.4
WindAngle,287
Heading,30
Windspeed,7.4
WindAngle,287
CoG,53
SoG,1.6
Latitude,43.9437887
Longitude,15.4285447
Heading,30
Windspeed,7.4
WindAngle,287
Heading,29
Windspeed,7.5
WindAngle,288
CoG,53
SoG,1.6
Heading,29
Windspeed,7.5
WindAngle,288
Heading,29
Windspeed,7.5
WindAngle,288
CoG,53
SoG,1.6
Heading,29
Windspeed,7.5
WindAngle,288
Heading,29
Windspeed,7.5
WindAngle,288
CoG,53
SoG,1.6
Heading,29
Windspeed,7.5
WindAngle,288
Heading,29
Depth,11.9
DepthOffset,-0.001
Windspeed,7.5
WindAngle,288
CoG,53
SoG,1.6
Heading,29
Windspeed,7.5
WindAngle,288
Heading,29
Windspeed,7.5
WindAngle,288
CoG,53
SoG,1.6
Heading,28
Windspeed,7.5
WindAngle,288
Latitude,43.9437936
Longitude,15.4285538
Heading,28
Windspeed,7.9
WindAngle,289
CoG,53
SoG,1.6
Latitude,43.9437945
Longitude,15.4285556
Heading,28
Windspeed,7.9
WindAngle,289
Heading,28
Windspeed,7.9
WindAngle,289
CoG,53
SoG,1.6
Latitude,43.9437955
Longitude,15.4285577
Heading,28
Windspeed,7.9
WindAngle,289
Heading,28
Windspeed,7.9
WindAngle,289
CoG,53
SoG,1.6
Latitude,43.9437963
Longitude,15.4285595
Heading,28
Windspeed,7.9
WindAngle,289
Heading,28
Depth,12.0
DepthOffset,-0.001
Windspeed,7.9
WindAngle,289
SpeedThroughWater,1.6
SoG,1273.9
Log,3971.30
CoG,53
SoG,1.6
Heading,28
Windspeed,7.9
WindAngle,289
Latitude,43.9437972
Longitude,15.4285616
Heading,28
Windspeed,7.9
WindAngle,289
CoG,53
SoG,1.7
Heading,27
Windspeed,7.9
WindAngle,289
Heading,27
Windspeed,7.7
WindAngle,291
CoG,53
SoG,1.7
Heading,27
Windspeed,7.7
WindAngle,291
Latitude,43.9437991
Longitude,15.4285652
Heading,27
Windspeed,7.7
WindAngle,291
CoG,52
SoG,1.7
Heading,27
Windspeed,7.7
WindAngle,291
Heading,27
Windspeed,7.7
WindAngle,291
CoG,52
SoG,1.7
Latitude,43.9438011
Longitude,15.4285688
Heading,27
Windspeed,7.7
WindAngle,291
Heading,27
Depth,12.0
DepthOffset,-0.001
Windspeed,7.7
WindAngle,291
SpeedThroughWater,1.6
SoG,1273.9
Log,3971.30
CoG,52
SoG,1.7
Heading,27
Windspeed,7.7
WindAngle,291
Heading,27
Windspeed,7.7
WindAngle,291
CoG,52
SoG,1.7
Latitude,43.9438032
Longitude,15.4285722
Heading,27
Windspeed,7.7
WindAngle,291
Heading,27
Windspeed,7.6
WindAngle,293
CoG,52
SoG,1.7
Heading,26
Windspeed,7.6
WindAngle,293
Latitude,43.9438042
Longitude,15.4285739
Heading,26
Windspeed,7.6
WindAngle,293
CoG,52
SoG,1.7
Heading,26
Windspeed,7.6
WindAngle,293
Latitude,43.9438052
Longitude,15.4285757
Heading,26
Windspeed,7.6
WindAngle,293
CoG,52
SoG,1.7
Heading,26
Windspeed,7.6
WindAngle,293
Heading,26
Depth,11.9
DepthOffset,-0.001
Windspeed,7.6
WindAngle,293
SpeedThroughWater,1.6
SoG,1273.9
Log,3971.30
CoG,52
SoG,1.7
Heading,26
Windspeed,7.6
WindAngle,293
Heading,26
Windspeed,7.6
WindAngle,293
CoG,51
SoG,1.7
Heading,26
Windspeed,7.6
WindAngle,293
Latitude,43.9438079
Longitude,15.4285810
Heading,26
Windspeed,7.5
WindAngle,293
CoG,51
SoG,1.7
Heading,26
Windspeed,7.5
WindAngle,293
Heading,26
Windspeed,7.5
WindAngle,293
CoG,51
SoG,1.7
Heading,26
Windspeed,7.5
WindAngle,293
Heading,25
Windspeed,7.5
WindAngle,293
CoG,50
SoG,1.7
Heading,25
Windspeed,7.5
WindAngle,293
Heading,25
Depth,12.1
DepthOffset,-0.001
Windspeed,7.5
WindAngle,293
SpeedThroughWater,1.6
SoG,1273.9
Log,3971.30
CoG,50
SoG,1.7
Latitude,43.9438123
Longitude,15.4285878
Heading,25
Windspeed,7.5
WindAngle,293
Latitude,43.9438123
Longitude,15.4285878
Heading,25
Windspeed,7.5
WindAngle,293
CoG,50
SoG,1.7
Heading,25
Windspeed,7.5
WindAngle,293
Latitude,43.9438133
Longitude,15.4285895
Heading,25
Windspeed,7.5
WindAngle,292
CoG,50
SoG,1.7
Latitude,43.9438142
Longitude,15.4285912
Heading,25
Windspeed,7.5
WindAngle,292
Latitude,43.9438142
Longitude,15.4285912
Heading,25
Windspeed,7.5
WindAngle,292
CoG,49
SoG,1.7
Heading,25
Windspeed,7.5
WindAngle,292
Latitude,43.9438156
Longitude,15.4285926
Heading,25
Windspeed,7.5
WindAngle,292
CoG,49
SoG,1.7
Heading,25
Windspeed,7.5
WindAngle,292
Heading,25
Depth,12.0
DepthOffset,-0.001
Windspeed,7.5
WindAngle,292
CoG,49
SoG,1.7
Heading,24
Windspeed,7.5
WindAngle,292
Heading,24
Windspeed,7.5
WindAngle,292
CoG,49
SoG,1.7
Heading,24
Windspeed,7.5
WindAngle,292
Heading,24
Windspeed,7.5
WindAngle,292
CoG,48
SoG,1.7
Latitude,43.9438201
Longitude,15.4285998
Heading,24
Windspeed,7.5
WindAngle,292
Heading,24
Windspeed,7.5
WindAngle,292
CoG,48
SoG,1.7
Heading,24
Windspeed,7.5
WindAngle,292
Heading,24
Windspeed,7.5
WindAngle,292
CoG,48
SoG,1.7
Latitude,43.9438226
Longitude,15.4286030
Heading,24
Windspeed,7.5
WindAngle,292
Heading,24
Depth,12.0
DepthOffset,-0.001
Windspeed,7.5
WindAngle,292
SpeedThroughWater,1.6
SoG,1273.9
Log,3971.30
CoG,48
SoG,1.7
Heading,24
Windspeed,7.5
WindAngle,292
Latitude,43.9438237
Longitude,15.4286046
Heading,24
Windspeed,7.5
WindAngle,292
CoG,47
SoG,1.7
Heading,24
Windspeed,7.5
WindAngle,292
Heading,24
Windspeed,7.6
WindAngle,293
CoG,47
SoG,1.7
Heading,23
Windspeed,7.6
WindAngle,293
Heading,23
Windspeed,7.6
WindAngle,293
CoG,47
SoG,1.7
Latitude,43.9438270
Longitude,15.4286097
Heading,23
Windspeed,7.6
WindAngle,293
Heading,23
Windspeed,7.6
WindAngle,293
CoG,47
SoG,1.7
Latitude,43.9438284
Longitude,15.4286115
Heading,23
Windspeed,7.6
WindAngle,293
Heading,23
Depth,12.0
DepthOffset,-0.001
Windspeed,7.6
WindAngle,293
SpeedThroughWater,1.6
SoG,1273.9
Log,3971.30
CoG,46
SoG,1.7
Latitude,43.9438297
Longitude,15.4286133
Heading,23
Windspeed,7.6
WindAngle,293
Latitude,43.9438297
Longitude,15.4286133
Heading,23
Windspeed,7.6
WindAngle,293
CoG,46
SoG,1.7
Heading,23
Windspeed,7.6
WindAngle,293
Heading,23
Windspeed,7.8
WindAngle,294
CoG,46
SoG,1.7
Heading,23
Windspeed,7.8
WindAngle,294
Latitude,43.9438320
Longitude,15.4286166
Heading,23
Windspeed,7.8
WindAngle,294
CoG,46
SoG,1.7
Latitude,43.9438327
Longitude,15.4286186
Heading,23
Windspeed,7.8
WindAngle,294
Heading,23
Windspeed,7.8
WindAngle,294
CoG,45
SoG,1.7
Heading,23
Windspeed,7.8
WindAngle,294
Heading,22
Depth,12.0
DepthOffset,-0.001
Windspeed,7.8
WindAngle,294
SpeedThroughWater,1.7
SoG,1273.9
Log,3971.30
CoG,45
SoG,1.7
Heading,22
Windspeed,7.8
WindAngle,294
Latitude,43.9438350
Longitude,15.4286218
Heading,22
Windspeed,7.8
WindAngle,294
CoG,45
SoG,1.7
Heading,22
Windspeed,7.8
WindAngle,294
Latitude,43.9438362
Longitude,15.4286234
Heading,22
Windspeed,8.0
WindAngle,295
CoG,45
SoG,1.7
Heading,22
Windspeed,8.0
WindAngle,295
Latitude,43.9438373
Longitude,15.4286250
Heading,22
Windspeed,8.0
WindAngle,295
CoG,45
SoG,1.7
Heading,22
Windspeed,8.0
WindAngle,295
Latitude,43.9438383
Longitude,15.4286267
Heading,22
Windspeed,8.0
WindAngle,295
CoG,44
SoG,1.7
Heading,22
Windspeed,8.0
WindAngle,295
Heading,22
Depth,12.1
DepthOffset,-0.001
Windspeed,8.0
WindAngle,295
SpeedThroughWater,1.7
SoG,1273.9
Log,3971.30
CoG,44
SoG,1.7
Heading,22
Windspeed,8.0
WindAngle,295
Latitude,43.9438412
Longitude,15.4286315
Heading,22
Windspeed,8.0
WindAngle,295
CoG,44
SoG,1.7
Heading,22
Windspeed,8.0
WindAngle,295
Heading,22
Windspeed,8.0
WindAngle,297
CoG,44
SoG,1.7
Latitude,43.9438419
Longitude,15.4286332
Heading,22
Windspeed,8.0
WindAngle,297
Heading,22
Latitude,43.9438430
Longitude,15.4286347
Windspeed,8.0
WindAngle,297
CoG,44
SoG,1.7
Latitude,43.9438430
Longitude,15.4286347
Heading,22
Windspeed,8.0
WindAngle,297
Heading,22
Windspeed,8.0
WindAngle,297
CoG,43
SoG,1.7
Heading,22
Windspeed,8.0
WindAngle,297
Latitude,43.9438453
Longitude,15.4286376
Heading,22
Depth,12.0
DepthOffset,-0.001
Windspeed,8.0
WindAngle,297
SpeedThroughWater,1.7
SoG,1273.9
Log,3971.30
CoG,43
SoG,1.7
Heading,22
Windspeed,8.0
WindAngle,297
Heading,22
Windspeed,8.0
WindAngle,297
Heading,22
CoG,43
SoG,1.7
Latitude,43.9438464
Longitude,15.4286390
Windspeed,8.0
WindAngle,297
Heading,22
Latitude,43.9438477
Longitude,15.4286404
Windspeed,8.1
WindAngle,298
Heading,22
CoG,43
SoG,1.7
Latitude,43.9438477
Longitude,15.4286404
Windspeed,8.1
WindAngle,298
Heading,22
Latitude,43.9438490
Longitude,15.4286418
Windspeed,8.1
WindAngle,298
Heading,22
Windspeed,8.1
WindAngle,298
Heading,22
Windspeed,8.1
WindAngle,298
Heading,22
CoG,42
SoG,1.7
Windspeed,8.1
WindAngle,298
Heading,22
Depth,11.8
DepthOffset,-0.001
Windspeed,8.1
WindAngle,298
SpeedThroughWater,1.7
SoG,1273.9
Log,3971.30
Heading,22
CoG,42
SoG,1.7
Latitude,43.9438514
Longitude,15.4286447
Windspeed,8.1
WindAngle,298
Heading,21
Windspeed,8.1
WindAngle,298
Heading,22
CoG,42
SoG,1.7
Windspeed,8.1
WindAngle,298
Heading,22
Windspeed,8.2
WindAngle,295
Heading,22
CoG,42
SoG,1.7
Windspeed,8.2
WindAngle,295
Heading,22
Latitude,43.9438553
Longitude,15.4286492
Windspeed,8.2
WindAngle,295
Heading,22
CoG,41
SoG,1.7
Windspeed,8.2
WindAngle,295
Heading,22
Latitude,43.9438565
Longitude,15.4286506
Windspeed,8.2
WindAngle,295
Heading,21
CoG,41
SoG,1.7
Windspeed,8.2
WindAngle,295
Heading,21
Latitude,43.9438580
Longitude,15.4286521
Depth,11.9
DepthOffset,-0.001
Windspeed,8.2
WindAngle,295
SpeedThroughWater,1.7
SoG,1273.9
Log,3971.30
Heading,21
CoG,41
SoG,1.8
Latitude,43.9438580
Longitude,15.4286521
Windspeed,8.2
WindAngle,295
Heading,21
Windspeed,8.2
WindAngle,295
Heading,21
CoG,41
SoG,1.8
Windspeed,8.2
WindAngle,295
Heading,21
Windspeed,8.3
WindAngle,295
Heading,21
CoG,40
SoG,1.8
Windspeed,8.3
WindAngle,295
Heading,21
Latitude,43.9438620
Longitude,15.4286558
Windspeed,8.3
WindAngle,295
Heading,21
CoG,40
SoG,1.8
Latitude,43.9438620
Longitude,15.4286558
Windspeed,8.3
WindAngle,295
Heading,21
Latitude,43.9438635
Longitude,15.4286571
Windspeed,8.3
WindAngle,295
Heading,21
CoG,39
SoG,1.8
Windspeed,8.3
WindAngle,295
Heading,21
Depth,11.8
DepthOffset,-0.001
Windspeed,8.3
WindAngle,295
SpeedThroughWater,2.0
SoG,1273.9
Log,3971.30
Heading,21
CoG,39
SoG,1.8
Windspeed,8.3
WindAngle,295
Heading,21
Windspeed,8.3
WindAngle,295
Heading,21
CoG,39
SoG,1.8
Windspeed,8.3
WindAngle,295
Heading,21
Latitude,43.9438678
Longitude,15.4286614
Windspeed,8.4
WindAngle,296
Heading,21
CoG,39
SoG,1.8
Windspeed,8.4
WindAngle,296
Heading,21
Windspeed,8.4
WindAngle,296
Latitude,43.9438691
Longitude,15.4286629
Heading,21
CoG,38
SoG,1.8
Latitude,43.9438691
Longitude,15.4286629
Heading,21
Windspeed,8.4
WindAngle,296
Heading,21
CoG,38
SoG,1.8
Windspeed,8.4
WindAngle,296
Heading,21
Depth,12.1
DepthOffset,-0.001
Windspeed,8.4
WindAngle,296
SpeedThroughWater,2.0
SoG,1273.9
Log,3971.30
Heading,21
CoG,38
SoG,1.8
Windspeed,8.4
WindAngle,296
Heading,21
Latitude,43.9438734
Longitude,15.4286676
Windspeed,8.4
WindAngle,296
Heading,21
CoG,38
SoG,1.8
Windspeed,8.4
WindAngle,296
Heading,21
Windspeed,8.6
WindAngle,295
Heading,21
CoG,38
SoG,1.8
Latitude,43.9438747
Longitude,15.4286692
Heading,21
Windspeed,8.6
WindAngle,295
Heading,21
CoG,38
SoG,1.8
Heading,21
Windspeed,8.6
WindAngle,295
Latitude,43.9438776
Longitude,15.4286727
Heading,21
CoG,37
SoG,1.8
Windspeed,8.6
WindAngle,295
Heading,21
Depth,12.1
DepthOffset,-0.001
Windspeed,8.6
WindAngle,295
SpeedThroughWater,2.0
SoG,1273.9
Log,3971.30
Heading,21
CoG,37
SoG,1.8
Windspeed,8.6
WindAngle,295
Heading,21
Windspeed,8.6
WindAngle,295
Heading,21
CoG,37
SoG,1.8
Windspeed,8.6
WindAngle,295
Heading,21
Windspeed,8.7
WindAngle,296
Heading,21
Windspeed,8.7
WindAngle,296
CoG,37
SoG,1.8
Heading,21
Windspeed,8.7
WindAngle,296
Heading,21
Windspeed,8.7
WindAngle,296
CoG,37
SoG,1.8
Latitude,43.9438837
Longitude,15.4286789
Heading,21
Windspeed,8.7
WindAngle,296
Heading,21
Windspeed,8.7
WindAngle,296
CoG,37
SoG,1.9
Latitude,43.9438851
Longitude,15.4286806
Heading,21
Depth,12.1
DepthOffset,-0.001
Windspeed,8.7
WindAngle,296
Latitude,43.9438866
Longitude,15.4286822
Heading,21
Windspeed,8.7
WindAngle,296
CoG,37
SoG,1.9
Latitude,43.9438866
Longitude,15.4286822
Heading,21
Windspeed,8.7
WindAngle,296
Heading,21
Windspeed,8.7
WindAngle,296
CoG,37
SoG,1.9
Heading,21
Windspeed,8.7
WindAngle,298
Heading,21
Windspeed,8.7
WindAngle,298
Heading,21
Windspeed,8.7
WindAngle,298
Latitude,43.9438910
Longitude,15.4286871
Heading,21
Windspeed,8.7
WindAngle,298
CoG,36
SoG,1.9
Heading,21
Windspeed,8.7
WindAngle,298
Latitude,43.9438926
Longitude,15.4286887
Heading,21
Windspeed,8.7
WindAngle,298
CoG,36
SoG,1.9
Heading,21
Depth,12.1
DepthOffset,-0.001
Windspeed,8.7
WindAngle,298
Latitude,43.9438941
Longitude,15.4286904
Heading,21
Windspeed,8.7
WindAngle,298
CoG,36
SoG,1.9
Latitude,43.9438941
Longitude,15.4286904
Heading,21
Windspeed,8.7
WindAngle,298
Latitude,43.9438957
Longitude,15.4286918
Heading,21
Windspeed,8.7
WindAngle,298
CoG,36
SoG,1.9
Heading,21
Windspeed,8.6
WindAngle,298
Heading,21
Windspeed,8.6
WindAngle,298
CoG,36
SoG,1.9
Heading,21
Windspeed,8.6
WindAngle,298
Heading,21
Windspeed,8.6
WindAngle,298
CoG,36
SoG,1.9
Latitude,43.9438988
Longitude,15.4286951
Heading,21
Windspeed,8.6
WindAngle,298
Heading,21
Windspeed,8.6
WindAngle,298
CoG,36
SoG,1.9
Latitude,43.9439003
Longitude,15.4286967
Heading,20
Depth,11.8
DepthOffset,-0.001
Windspeed,8.6
WindAngle,298
SpeedThroughWater,2.0
SoG,1273.9
Log,3971.30
Latitude,43.9439019
Longitude,15.4286984
Heading,20
Windspeed,8.6
WindAngle,298
CoG,35
SoG,1.9
Latitude,43.9439019
Longitude,15.4286984
Heading,20
Windspeed,8.6
WindAngle,298
Latitude,43.9439036
Longitude,15.4286999
Heading,20
